D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\Five To Nine\00_20_32_Applejack_Happy Singing___My friends along..flac|Applejack|D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\Five To Nine\00_20_32_Applejack_Happy Singing___My friends along..txt
D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\Get The Show On The Road\00_39_00_Rarity_Happy Singing___Oh!.flac|Rarity|D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\Get The Show On The Road\00_39_00_Rarity_Happy Singing___Oh!.txt
D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\Cheer You On\00_17_46_Flash Sentry_Happy Singing___You!.flac|Flash Sentry|D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\Cheer You On\00_17_46_Flash Sentry_Happy Singing___You!.txt
D:\DataAugmentation\VCTK-Corpus-0.92\wav48_silence_trimmed\p226\p226_003_mic1.flac|p226|Six spoons of fresh snow peas, five thick slabs of blue cheese, and maybe a snack for her brother Bob.
D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\Five To Nine\00_12_57_Applejack_Happy Singing___Keep on going just like you should..flac|Applejack|D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\Five To Nine\00_12_57_Applejack_Happy Singing___Keep on going just like you should..txt
D:\DataAugmentation\VCTK-Corpus-0.92\wav48_silence_trimmed\p299\p299_042_mic1.flac|p299|If you look at the beginning of Alien.
D:\DataAugmentation\VCTK-Corpus-0.92\wav48_silence_trimmed\p300\p300_305_mic1.flac|p300|People can get them if they want.
D:\DataAugmentation\VCTK-Corpus-0.92\wav48_silence_trimmed\p300\p300_343_mic1.flac|p300|Does it work, is it safe, and is it right?
D:\DataAugmentation\VCTK-Corpus-0.92\wav48_silence_trimmed\p234\p234_230_mic1.flac|p234|He intends to restart in the spring.
D:\DataAugmentation\VCTK-Corpus-0.92\wav48_silence_trimmed\p300\p300_378_mic1.flac|p300|Off-duty nurses were called in at Ayr.
D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\Let It Rain\00_03_29_Sunset Shimmer_Happy Singing___Sometimes..flac|Sunset Shimmer|D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\Let It Rain\00_03_29_Sunset Shimmer_Happy Singing___Sometimes..txt
D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\I'm On A Yacht\00_19_10_Rainbow_Happy Singing_Noisy__Ey ey sippin' on lemonade..flac|Rainbow|D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\I'm On A Yacht\00_19_10_Rainbow_Happy Singing_Noisy__Ey ey sippin' on lemonade..txt
D:\DataAugmentation\VCTK-Corpus-0.92\wav48_silence_trimmed\p300\p300_089_mic1.flac|p300|We defended well, but couldn't do much in attack.
D:\DataAugmentation\VCTK-Corpus-0.92\wav48_silence_trimmed\p300\p300_045_mic1.flac|p300|They said construction work could begin within weeks.
D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\Five To Nine\00_21_20_Applejack_Happy Singing___Ooh..flac|Applejack|D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\Five To Nine\00_21_20_Applejack_Happy Singing___Ooh..txt
D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\Get The Show On The Road\00_21_25_Pinkie_Happy Singing___We can do anything..flac|Pinkie|D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\Get The Show On The Road\00_21_25_Pinkie_Happy Singing___We can do anything..txt
D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\Let It Rain\00_22_15_Sunset Shimmer_Happy Singing___I can't lie..flac|Sunset Shimmer|D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\Let It Rain\00_22_15_Sunset Shimmer_Happy Singing___I can't lie..txt
D:\DataAugmentation\VCTK-Corpus-0.92\wav48_silence_trimmed\p300\p300_201_mic1.flac|p300|The talking is going on, but the Iraqi people will survive.
D:\MEGASyncDownloads\Master file 2\Songs\00_11_32_Pinkie_Happy Singing__It's the right thing to do, And there'll always be a way #through#..flac|Pinkie|D:\MEGASyncDownloads\Master file 2\Songs\00_11_32_Pinkie_Happy Singing__It's the right thing to do, And there'll always be a way #through#.txt
D:\DataAugmentation\VCTK-Corpus-0.92\wav48_silence_trimmed\p225\p225_121_mic1.flac|p225|You get a lot for your money.
D:\DataAugmentation\VCTK-Corpus-0.92\wav48_silence_trimmed\p226\p226_246_mic1.flac|p226|His body was never found.
D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\Run And Break Free\00_07_09_Rainbow_Happy Singing___The clock's ticking slowly..flac|Rainbow|D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\Run And Break Free\00_07_09_Rainbow_Happy Singing___The clock's ticking slowly..txt
D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\Cheer You On\00_09_17_Flash Sentry_Happy Singing___Cheer you on!.flac|Flash Sentry|D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\Cheer You On\00_09_17_Flash Sentry_Happy Singing___Cheer you on!.txt
D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\Get The Show On The Road\00_09_24_Applejack_Happy Singing___Oh!.flac|Applejack|D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\Get The Show On The Road\00_09_24_Applejack_Happy Singing___Oh!.txt
D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\Get The Show On The Road\00_04_50_Applejack_Happy Singing___Hey!.flac|Applejack|D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\Get The Show On The Road\00_04_50_Applejack_Happy Singing___Hey!.txt
D:\DataAugmentation\VCTK-Corpus-0.92\wav48_silence_trimmed\p226\p226_228_mic1.flac|p226|I am immensely sad.
D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\Get The Show On The Road\00_38_50_Rarity_Happy Singing___Let's get the show!.flac|Rarity|D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\Get The Show On The Road\00_38_50_Rarity_Happy Singing___Let's get the show!.txt
D:\MEGASyncDownloads\Master file 2\Songs\03_17_28_Pinkie_Happy Singing__You've got a special magic about ya Big smile big mind big #heart#..flac|Pinkie|D:\MEGASyncDownloads\Master file 2\Songs\03_17_28_Pinkie_Happy Singing__You've got a special magic about ya Big smile big mind big #heart#.txt
D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\Five To Nine\00_25_58_Applejack_Happy Singing___So get to work and get it done before the getting going gets good!.flac|Applejack|D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\Five To Nine\00_25_58_Applejack_Happy Singing___So get to work and get it done before the getting going gets good!.txt
D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\Run And Break Free\00_04_10_Rainbow_Happy Singing___From moment to moment, eh..flac|Rainbow|D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\Run And Break Free\00_04_10_Rainbow_Happy Singing___From moment to moment, eh..txt
D:\DataAugmentation\VCTK-Corpus-0.92\wav48_silence_trimmed\p234\p234_184_mic1.flac|p234|They were not seeking the right to strike.
D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\Get The Show On The Road\00_32_55_Rainbow_Rap Singing___Now roll up your sleeves and get... eh, haha..flac|Rainbow|D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\Get The Show On The Road\00_32_55_Rainbow_Rap Singing___Now roll up your sleeves and get... eh, haha..txt
D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\Five To Nine\00_17_35_Applejack_Happy Singing___Most..flac|Applejack|D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\Five To Nine\00_17_35_Applejack_Happy Singing___Most..txt
D:\DataAugmentation\VCTK-Corpus-0.92\wav48_silence_trimmed\p226\p226_149_mic1.flac|p226|In this case, the farmer had actually given permission.
D:\DataAugmentation\VCTK-Corpus-0.92\wav48_silence_trimmed\p300\p300_374_mic1.flac|p300|My husband was born in Zimbabwe.
D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\I'm On A Yacht\00_24_15_Rarity_Happy Singing_Noisy__Hoppin' on so, float along cause..flac|Rarity|D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\I'm On A Yacht\00_24_15_Rarity_Happy Singing_Noisy__Hoppin' on so, float along cause..txt
D:\DataAugmentation\VCTK-Corpus-0.92\wav48_silence_trimmed\p226\p226_164_mic1.flac|p226|They say that vital evidence was not heard in court.
D:\DataAugmentation\VCTK-Corpus-0.92\wav48_silence_trimmed\p299\p299_363_mic1.flac|p299|Both parties can win, and Scotland can win as a result.
D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\True Original\00_09_50_Pinkie_Happy Singing___Do your thing!.flac|Pinkie|D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\True Original\00_09_50_Pinkie_Happy Singing___Do your thing!.txt
D:\MEGASyncDownloads\Master file 2\Songs\04_17_44_Rarity_Happy Singing__Too #Twilight#, too #furry#..flac|Rarity|D:\MEGASyncDownloads\Master file 2\Songs\04_17_44_Rarity_Happy Singing__Too #Twilight#, too #furry#.txt
D:\DataAugmentation\VCTK-Corpus-0.92\wav48_silence_trimmed\p299\p299_072_mic1.flac|p299|We have reports of this throughout Scotland.
D:\MEGASyncDownloads\Master file 2\Songs\01_17_15_Pinkie_Sad Singing__For #you#..flac|Pinkie|D:\MEGASyncDownloads\Master file 2\Songs\01_17_15_Pinkie_Sad Singing__For #you#.txt
D:\DataAugmentation\VCTK-Corpus-0.92\wav48_silence_trimmed\p300\p300_294_mic1.flac|p300|In the old days, it was easy.
D:\DataAugmentation\VCTK-Corpus-0.92\wav48_silence_trimmed\p226\p226_091_mic1.flac|p226|Someone who cares
D:\DataAugmentation\VCTK-Corpus-0.92\wav48_silence_trimmed\p226\p226_007_mic1.flac|p226|The rainbow is a division of white light into many beautiful colors.
D:\DataAugmentation\VCTK-Corpus-0.92\wav48_silence_trimmed\p299\p299_157_mic1.flac|p299|I might have been sitting at home, with her out here.
D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\Five To Nine\00_04_41_Applejack_Happy Singing___A job well done by the break of dawn..flac|Applejack|D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\Five To Nine\00_04_41_Applejack_Happy Singing___A job well done by the break of dawn..txt
D:\DataAugmentation\VCTK-Corpus-0.92\wav48_silence_trimmed\p225\p225_297_mic1.flac|p225|Innocent people have a right to live in safety.
D:\DataAugmentation\VCTK-Corpus-0.92\wav48_silence_trimmed\p234\p234_210_mic1.flac|p234|It was the story of the second half.
D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\Get The Show On The Road\00_28_52_Rainbow_Happy Singing___Sun!.flac|Rainbow|D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\Get The Show On The Road\00_28_52_Rainbow_Happy Singing___Sun!.txt
D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\Cheer You On\00_09_43_Flash Sentry_Happy Singing___Someone you can count on!.flac|Flash Sentry|D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\Cheer You On\00_09_43_Flash Sentry_Happy Singing___Someone you can count on!.txt
D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\I'm On A Yacht\00_28_02_Rarity_Happy Singing_Noisy__Wind in our hair, we're hoppin' on so..flac|Rarity|D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\I'm On A Yacht\00_28_02_Rarity_Happy Singing_Noisy__Wind in our hair, we're hoppin' on so..txt
D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\Cheer You On\00_07_28_Flash Sentry_Happy Singing___Yeah!.flac|Flash Sentry|D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\Cheer You On\00_07_28_Flash Sentry_Happy Singing___Yeah!.txt
D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Broadcast Stems\We've Come So Far\00_00_27_Sunset Shimmer_Happy Singing___I look at you, stories come back to life..flac|Sunset Shimmer|D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Broadcast Stems\We've Come So Far\00_00_27_Sunset Shimmer_Happy Singing___I look at you, stories come back to life..txt
D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\Five To Nine\00_01_54_Applejack_Happy Singing___Call me crazy, misunderstood!.flac|Applejack|D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\Five To Nine\00_01_54_Applejack_Happy Singing___Call me crazy, misunderstood!.txt
D:\DataAugmentation\VCTK-Corpus-0.92\wav48_silence_trimmed\p299\p299_321_mic1.flac|p299|It is a question of balance.
D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\Get The Show On The Road\00_44_29_Rarity_Rap Singing___Road! Oh..flac|Rarity|D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\Get The Show On The Road\00_44_29_Rarity_Rap Singing___Road! Oh..txt
D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\Run And Break Free\00_03_45_Rainbow_Happy Singing___From moment to moment, eh..flac|Rainbow|D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\Run And Break Free\00_03_45_Rainbow_Happy Singing___From moment to moment, eh..txt
D:\DataAugmentation\VCTK-Corpus-0.92\wav48_silence_trimmed\p300\p300_389_mic1.flac|p300|It is a temptation which should be resisted.
D:\DataAugmentation\VCTK-Corpus-0.92\wav48_silence_trimmed\p299\p299_395_mic1.flac|p299|She can't say where she was, what she did.
D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\Five To Nine\00_06_17_Applejack_Happy Singing___Mr. Rooster!.flac|Applejack|D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\Five To Nine\00_06_17_Applejack_Happy Singing___Mr. Rooster!.txt
D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\Get The Show On The Road\00_29_23_Rainbow_Happy Singing___Sun..flac|Rainbow|D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\Get The Show On The Road\00_29_23_Rainbow_Happy Singing___Sun..txt
D:\DataAugmentation\VCTK-Corpus-0.92\wav48_silence_trimmed\p300\p300_315_mic1.flac|p300|A great deal has been achieved.
D:\DataAugmentation\VCTK-Corpus-0.92\wav48_silence_trimmed\p300\p300_182_mic1.flac|p300|She is living proof of their expertise.
D:\MEGASyncDownloads\Master file 2\Songs\Rainbow Roadtrip\00_58_57_Pinkie_Happy Singing_Noisy_feel all the living #colors#..flac|Pinkie|D:\MEGASyncDownloads\Master file 2\Songs\Rainbow Roadtrip\00_58_57_Pinkie_Happy Singing_Noisy_feel all the living #colors#.txt
D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\All Good\00_31_33_Rarity_Happy Singing___Cause it's all, all, all, all good!.flac|Rarity|D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\All Good\00_31_33_Rarity_Happy Singing___Cause it's all, all, all, all good!.txt
D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\All Good\00_22_24_Rarity_Happy Singing___I feel abso-absolutely amazing..flac|Rarity|D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\All Good\00_22_24_Rarity_Happy Singing___I feel abso-absolutely amazing..txt
D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\Cheer You On\00_10_49_Flash Sentry_Happy Singing___I live to cheer you on..flac|Flash Sentry|D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\Cheer You On\00_10_49_Flash Sentry_Happy Singing___I live to cheer you on..txt
D:\DataAugmentation\VCTK-Corpus-0.92\wav48_silence_trimmed\p299\p299_117_mic1.flac|p299|It felt like my support system was leaving.
D:\DataAugmentation\VCTK-Corpus-0.92\wav48_silence_trimmed\p299\p299_398_mic1.flac|p299|She will just have wanted her baby.
D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Broadcast Stems\My Past Is Not Today\00_00_27_Sunset Shimmer_Happy Singing___And it lifted me instead..flac|Sunset Shimmer|D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Broadcast Stems\My Past Is Not Today\00_00_27_Sunset Shimmer_Happy Singing___And it lifted me instead..txt
D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\All Good\00_27_43_Rarity_Happy Singing___Watch me, I'm on fire, fire!.flac|Rarity|D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\All Good\00_27_43_Rarity_Happy Singing___Watch me, I'm on fire, fire!.txt
D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\All Good\00_41_48_Applejack_Happy Singing___I feel abso-absolutely amazing!.flac|Applejack|D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\All Good\00_41_48_Applejack_Happy Singing___I feel abso-absolutely amazing!.txt
D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\Cheer You On\00_09_20_Flash Sentry_Happy Singing___Cheer you on!.flac|Flash Sentry|D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\Cheer You On\00_09_20_Flash Sentry_Happy Singing___Cheer you on!.txt
D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\All Good\00_32_38_Rarity_Happy Singing___Cause it's all all all all good!.flac|Rarity|D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\All Good\00_32_38_Rarity_Happy Singing___Cause it's all all all all good!.txt
D:\MEGASyncDownloads\Master file 2\Songs\04_00_56_Pinkie_Happy Singing__The greatest gift you give to #me# Is more #precious# than #gold#..flac|Pinkie|D:\MEGASyncDownloads\Master file 2\Songs\04_00_56_Pinkie_Happy Singing__The greatest gift you give to #me# Is more #precious# than #gold#.txt
D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\Cheer You On\00_12_36_Flash Sentry_Happy Singing___Oh yeah!.flac|Flash Sentry|D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\Cheer You On\00_12_36_Flash Sentry_Happy Singing___Oh yeah!.txt
D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\Get The Show On The Road\00_00_08_Applejack_Happy Singing___Put our heads together!.flac|Applejack|D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\Get The Show On The Road\00_00_08_Applejack_Happy Singing___Put our heads together!.txt
D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\All Good\00_08_38_Rainbow_Happy Singing___Get in the groove..flac|Rainbow|D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\All Good\00_08_38_Rainbow_Happy Singing___Get in the groove..txt
D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\I'm On A Yacht\00_28_41_Rarity_Happy Singing_Noisy__Wind in our hair, we're hoppin' on so..flac|Rarity|D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\I'm On A Yacht\00_28_41_Rarity_Happy Singing_Noisy__Wind in our hair, we're hoppin' on so..txt
D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\Get The Show On The Road\00_02_28_Applejack_Happy Singing___Turn on the lights!.flac|Applejack|D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\Get The Show On The Road\00_02_28_Applejack_Happy Singing___Turn on the lights!.txt
D:\DataAugmentation\VCTK-Corpus-0.92\wav48_silence_trimmed\p234\p234_130_mic1.flac|p234|We are committed to the ban.
D:\DataAugmentation\VCTK-Corpus-0.92\wav48_silence_trimmed\p299\p299_160_mic1.flac|p299|Meanwhile, the problems of Ball continue to multiply.
D:\DataAugmentation\VCTK-Corpus-0.92\wav48_silence_trimmed\p300\p300_264_mic1.flac|p300|History may repeat itself with Billy Elliot.
D:\DataAugmentation\VCTK-Corpus-0.92\wav48_silence_trimmed\p300\p300_273_mic1.flac|p300|The board has rejected her proposals.
D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\All Good\00_09_51_Rainbow_Happy Singing___You bring your dancing shoes..flac|Rainbow|D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\All Good\00_09_51_Rainbow_Happy Singing___You bring your dancing shoes..txt
D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\Let It Rain\00_09_34_Sunset Shimmer_Happy Singing___Know it gets better, know it gets better, we push through the weather, weather..flac|Sunset Shimmer|D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\Let It Rain\00_09_34_Sunset Shimmer_Happy Singing___Know it gets better, know it gets better, we push through the weather, weather..txt
D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\Run And Break Free\00_11_47_Rainbow_Happy Singing___I choose my path, I choose my dreams..flac|Rainbow|D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\Run And Break Free\00_11_47_Rainbow_Happy Singing___I choose my path, I choose my dreams..txt
D:\DataAugmentation\VCTK-Corpus-0.92\wav48_silence_trimmed\p226\p226_171_mic1.flac|p226|A helpline number is published at the end of this article.
D:\DataAugmentation\VCTK-Corpus-0.92\wav48_silence_trimmed\p225\p225_002_mic1.flac|p225|Ask her to bring these things with her from the store.
D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\I'm On A Yacht\00_19_30_Rainbow_Happy Singing_Noisy__Ey ey sippin' on lemonade. Shinin' bright but....flac|Rainbow|D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\I'm On A Yacht\00_19_30_Rainbow_Happy Singing_Noisy__Ey ey sippin' on lemonade. Shinin' bright but....txt
D:\DataAugmentation\VCTK-Corpus-0.92\wav48_silence_trimmed\p299\p299_220_mic1.flac|p299|I would have dropped out otherwise.
D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\Run And Break Free\00_14_30_Rainbow_Happy Singing___A spark to a fire now..flac|Rainbow|D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\Run And Break Free\00_14_30_Rainbow_Happy Singing___A spark to a fire now..txt
D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\True Original\00_11_53_Sunset Shimmer_Happy Singing___All your way..flac|Sunset Shimmer|D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\True Original\00_11_53_Sunset Shimmer_Happy Singing___All your way..txt
D:\MEGASyncDownloads\Master file 2\Songs\02_48_03_Sunset Shimmer_Happy Singing_Noisy_So you have magic, And it's not that great..flac|Sunset Shimmer|D:\MEGASyncDownloads\Master file 2\Songs\02_48_03_Sunset Shimmer_Happy Singing_Noisy_So you have magic, And it's not that great.txt
D:\DataAugmentation\VCTK-Corpus-0.92\wav48_silence_trimmed\p299\p299_210_mic1.flac|p299|I just could not cope.
D:\DataAugmentation\VCTK-Corpus-0.92\wav48_silence_trimmed\p226\p226_092_mic1.flac|p226|It's just awful.
D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\Cheer You On\00_05_02_Flash Sentry_Happy Singing___Girls, girls, girls, girls..flac|Flash Sentry|D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\Cheer You On\00_05_02_Flash Sentry_Happy Singing___Girls, girls, girls, girls..txt
D:\DataAugmentation\VCTK-Corpus-0.92\wav48_silence_trimmed\p234\p234_189_mic1.flac|p234|It is simply not true.
D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\Get The Show On The Road\00_01_33_Applejack_Happy Singing___Put our hands together!.flac|Applejack|D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\Get The Show On The Road\00_01_33_Applejack_Happy Singing___Put our hands together!.txt
D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\Run And Break Free\00_07_05_Rainbow_Happy Singing___Holding back from day to day..flac|Rainbow|D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\Run And Break Free\00_07_05_Rainbow_Happy Singing___Holding back from day to day..txt
D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\Let It Rain\00_13_48_Sunset Shimmer_Happy Singing___I'm walking right beside you..flac|Sunset Shimmer|D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\Let It Rain\00_13_48_Sunset Shimmer_Happy Singing___I'm walking right beside you..txt
D:\MEGASyncDownloads\Master file 2\Songs\02_36_22_Pinkie_Happy Singing__The flavor's so fancy and #free#..flac|Pinkie|D:\MEGASyncDownloads\Master file 2\Songs\02_36_22_Pinkie_Happy Singing__The flavor's so fancy and #free#.txt
D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\Cheer You On\00_15_02_Flash Sentry_Happy Singing___Someone you can count on..flac|Flash Sentry|D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\Cheer You On\00_15_02_Flash Sentry_Happy Singing___Someone you can count on..txt
D:\DataAugmentation\VCTK-Corpus-0.92\wav48_silence_trimmed\p299\p299_301_mic1.flac|p299|Now there's an even bigger target.
D:\DataAugmentation\VCTK-Corpus-0.92\wav48_silence_trimmed\p300\p300_255_mic1.flac|p300|The site has been fully recorded and surveyed.
D:\DataAugmentation\VCTK-Corpus-0.92\wav48_silence_trimmed\p300\p300_327_mic1.flac|p300|It may also be her last.
D:\MEGASyncDownloads\Master file 2\Songs\01_18_02_Pinkie_Happy Singing_Noisy_For I am Pinkie, the bestest party pony #around#..flac|Pinkie|D:\MEGASyncDownloads\Master file 2\Songs\01_18_02_Pinkie_Happy Singing_Noisy_For I am Pinkie, the bestest party pony #around#.txt
D:\DataAugmentation\VCTK-Corpus-0.92\wav48_silence_trimmed\p234\p234_335_mic1.flac|p234|In essence, the teaching profession has a choice.
D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\Get The Show On The Road\00_25_30_Rainbow_Happy Singing___Light up our dreams!.flac|Rainbow|D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\Get The Show On The Road\00_25_30_Rainbow_Happy Singing___Light up our dreams!.txt
